Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-09-14,119.9,88.815,89.2255,89.474,89.013,89.438,99083.83272106
2017-09-15,104.99,61.5,101.635,101.9,101.52,101.75,143717.61949434
2017-09-16,105.0,92.061,96.9465,96.938,96.896,96.997,33847.18641648
2017-09-17,97.141,89.002,94.768,94.721,94.586,94.95,23858.2329088
2017-09-18,103.31,93.727,101.36,101.4,101.25,101.47,48751.63523359
2017-09-19,102.63,93.632,97.376,97.368,97.347,97.405,20635.28963049
2017-09-20,100.31,92.369,96.91,96.768,96.901,96.919,21346.76919164
2017-09-21,96.903,84.001,86.457,86.353,86.391,86.523,24857.57883507
2017-09-22,89.881,83.869,87.271,87.069,87.08,87.462,13477.78648445
2017-09-23,92.48,86.46,91.3385,91.322,91.234,91.443,17009.58818629
2017-09-24,92.087,87.42,89.879,89.657,89.813,89.945,12613.25741045
2017-09-25,95.0,89.0,94.053,94.0,94.0,94.106,25746.85828528
2017-09-26,95.817,91.59,93.483,93.531,93.435,93.531,16978.25697525
2017-09-27,105.0,93.131,101.585,101.72,101.46,101.71,47175.27611133
2017-09-28,102.89,95.887,97.8485,97.647,97.848,97.849,32858.77192145
2017-09-29,98.987,91.23,95.0625,95.301,94.938,95.187,33056.04894372
2017-09-30,97.001,94.124,96.739,96.587,96.577,96.901,10413.29275342
2017-10-01,96.9,91.665,94.107,93.956,93.968,94.246,14512.30832402
2017-10-02,94.52,90.836,91.4,91.681,91.395,91.405,16824.66133547
2017-10-03,95.298,87.0,93.8835,93.666,93.666,94.101,31134.45453797
2017-10-04,94.045,88.26,90.1405,90.058,90.0,90.281,24994.65113697
2017-10-05,92.452,86.968,91.7365,91.841,91.632,91.841,14446.72343676
2017-10-06,93.0,90.399,90.578,90.885,90.487,90.669,11566.01378199
2017-10-07,92.629,88.616,92.5185,92.57,92.477,92.56,11067.66233594
2017-10-08,92.56,89.75,90.1525,90.017,90.021,90.284,12506.70144443
2017-10-09,90.952,82.056,86.1535,86.317,86.046,86.261,23700.58859282
2017-10-10,88.487,84.0,86.482,86.565,86.396,86.568,17230.20712289
2017-10-11,88.557,85.701,87.913,87.9,87.9,87.926,9986.02216184
2017-10-12,89.898,85.277,86.515,86.443,86.434,86.596,19538.92392596
2017-10-13,98.087,85.012,95.332,95.418,95.297,95.367,84502.33276443
2017-10-14,99.927,93.5,99.5205,99.401,99.402,99.639,26506.18701513
2017-10-15,103.54,91.246,94.598,94.806,94.389,94.807,48412.46620191
2017-10-16,98.702,92.877,95.606,95.686,95.54,95.672,18448.97015944
2017-10-17,97.993,90.39,90.6685,90.406,90.406,90.931,28941.30321282
2017-10-18,91.465,85.801,89.311,89.376,89.307,89.315,25861.91087782
2017-10-19,92.59,87.491,89.442,89.524,89.278,89.606,17959.82040411
2017-10-20,93.239,87.558,90.299,89.959,90.15,90.448,23052.35461524
2017-10-21,90.455,82.1,88.6635,88.859,88.47,88.857,22788.03797535
2017-10-22,89.246,84.856,85.8955,85.93,85.8,85.991,21392.63388178
2017-10-23,87.1,81.516,85.057,85.302,84.812,85.302,25324.24568172
2017-10-24,92.078,81.799,88.7305,88.68,88.562,88.899,36150.26175713
2017-10-25,95.0,85.11,88.0915,88.396,87.947,88.236,56220.06852574
2017-10-26,89.947,86.673,88.4265,88.276,88.279,88.574,10554.10697934
2017-10-27,89.0,86.0,86.6125,86.852,86.361,86.864,16059.28847332
2017-10-28,87.5,84.854,85.382,85.517,85.134,85.63,12548.68609873
2017-10-29,91.322,85.249,89.5015,89.5,89.4,89.603,19571.67472855
2017-10-30,90.998,87.904,88.35,88.191,88.171,88.529,16312.34466844
2017-10-31,89.48,87.448,87.695,87.626,87.626,87.764,14951.30139126
2017-11-01,88.19,84.352,84.4855,84.352,84.352,84.619,23146.67313168
2017-11-02,86.88,78.62,84.057,84.183,83.999,84.115,53897.5572479
2017-11-03,90.0,82.24,87.67,87.529,87.529,87.811,49756.90718769
2017-11-04,88.489,85.01,86.9165,86.681,86.775,87.058,23014.3972736
2017-11-05,88.3,85.62,86.065,86.31,85.84,86.29,15187.31068231
2017-11-07,101.74,85.323,101.175,101.47,100.88,101.47,150521.34776542
2017-11-08,104.03,93.01,98.51,98.512,98.398,98.622,125464.60474093
2017-11-09,116.5,98.0,112.75,112.96,112.53,112.97,109036.77881617
2017-11-10,123.23,110.17,120.78,121.64,120.04,121.52,87127.57286849
2017-11-11,121.87,100.01,104.61,104.62,104.6,104.62,108125.01200051
2017-11-12,128.0,100.42,118.895,118.65,118.79,119.0,142661.03037599
2017-11-13,138.0,108.0,124.885,124.88,124.88,124.89,169584.12650088
2017-11-14,134.87,116.22,122.22,122.06,122.07,122.37,90334.02755361
2017-11-15,123.08,116.05,121.315,121.0,121.22,121.41,32795.69720225
2017-11-16,123.95,117.01,120.725,120.46,120.47,120.98,43532.43635836
2017-11-17,128.37,118.13,120.415,120.22,120.23,120.6,62466.80174518
2017-11-18,126.5,118.53,126.34,126.18,126.18,126.5,44595.21330606
2017-11-19,134.83,122.64,130.64,130.81,130.45,130.83,57440.23644328
2017-11-20,133.81,126.93,129.53,129.7,129.39,129.67,33451.39198983
2017-11-21,142.5,127.99,136.87,137.27,136.51,137.23,55870.79875005
2017-11-22,143.49,127.72,141.75,141.84,141.65,141.85,72504.09624071
2017-11-23,173.4,136.26,165.685,165.43,165.43,165.94,181753.52736155
2017-11-24,173.88,154.61,157.165,157.01,157.02,157.31,101665.93274804
2017-11-25,162.7,153.23,158.345,158.33,158.33,158.36,49718.62977711
2017-11-27,168.51,157.76,162.5,162.73,162.26,162.74,43222.52905136
2017-11-28,173.19,157.89,172.915,172.97,172.86,172.97,64884.56715332
2017-11-29,197.0,170.03,196.995,196.99,196.99,197.0,153397.54713248
2017-11-30,208.2,149.97,167.67,167.23,167.17,168.17,203737.09122747
2017-12-01,189.84,150.06,174.155,174.39,174.01,174.3,119319.12348272
2017-12-02,189.85,165.2,188.855,188.95,188.59,189.12,45825.88847322
2017-12-03,204.37,182.08,200.79,200.41,200.46,201.12,58782.39217149
2017-12-04,207.49,182.1,196.165,196.0,196.0,196.33,104322.95339102
2017-12-05,210.0,186.0,208.885,209.0,208.8,208.97,54123.40746692
2017-12-06,248.5,206.6,247.16,247.01,247.1,247.22,185351.0362932
2017-12-07,296.0,212.0,250.68,250.46,250.46,250.9,213278.5284108
2017-12-08,277.9,233.0,256.445,257.2,255.8,257.09,130342.96508357
2017-12-09,267.0,232.64,261.905,261.51,261.52,262.29,80640.12989278
2017-12-10,272.26,241.0,254.995,255.43,253.96,256.03,95240.79073784
2017-12-11,254.86,215.0,239.95,239.15,239.15,240.75,94888.55660781
2017-12-12,277.73,238.51,277.375,277.73,277.02,277.73,79013.13152688
2017-12-14,331.5,271.49,297.8,297.42,297.43,298.17,140636.78603287
2017-12-15,332.5,292.0,318.48,319.0,317.96,319.0,107496.07958833
2017-12-16,319.08,280.75,309.72,309.2,309.26,310.18,55813.75336215
2017-12-17,333.73,307.71,322.515,323.04,321.73,323.3,70804.81033963
2017-12-18,359.7,318.3,345.325,345.41,345.23,345.42,127864.6549852
2017-12-19,376.99,321.0,373.05,372.91,372.9,373.2,74567.23960234
2017-12-20,394.23,328.0,355.065,355.37,354.77,355.36,153871.25876228
2017-12-21,477.0,316.42,470.8,470.99,470.11,471.49,149032.37248372
2017-12-22,473.9,375.78,419.905,420.42,419.57,420.24,110404.80321615
2017-12-23,424.74,151.26,314.915,315.05,314.78,315.05,164376.15844719
2017-12-24,380.99,305.59,341.23,340.03,340.03,342.43,61863.37774562
2017-12-25,354.5,278.02,329.88,330.39,329.37,330.39,74599.39205166
2017-12-26,349.0,310.14,333.48,332.53,332.57,334.39,36429.7060169
2017-12-27,362.68,330.0,357.445,357.1,357.1,357.79,46617.30712068
2017-12-28,409.81,341.65,375.435,374.88,374.88,375.99,73084.28139935
2017-12-29,376.56,320.0,349.48,349.91,349.05,349.91,50596.97315649
2017-12-30,368.69,333.16,349.37,348.0,348.0,350.74,49115.62457881
2017-12-31,352.27,286.24,302.64,302.32,302.13,303.15,50743.97926488
2018-01-01,340.14,298.72,329.71,330.48,328.95,330.47,21964.42568983
2018-01-02,347.57,316.06,337.975,337.35,337.36,338.59,23179.85827695
2018-01-03,370.52,320.0,364.715,364.23,364.2,365.23,69150.30987266
2018-01-04,390.0,359.01,385.155,385.0,384.53,385.78,45264.14472053
2018-01-05,389.44,352.29,371.875,372.81,370.91,372.84,48396.50682984
2018-01-06,377.3,340.03,357.015,357.94,356.17,357.86,52204.16537181
2018-01-07,395.49,350.08,394.03,394.67,393.37,394.69,69413.05873114
2018-01-08,420.0,391.0,399.58,399.06,399.06,400.1,74382.01500206
2018-01-09,406.23,350.0,400.395,401.14,399.73,401.06,62854.4332862
2018-01-10,448.54,392.02,409.57,410.0,409.15,409.99,110801.99745655
2018-01-11,417.36,360.41,403.665,403.0,403.01,404.32,86665.21485665
2018-01-12,417.72,340.0,352.62,352.93,352.32,352.92,57674.6889969
2018-01-13,392.0,340.0,388.63,388.99,388.27,388.99,34868.14885201
2018-01-14,428.68,385.27,415.345,415.95,415.13,415.56,58684.82022842
2018-01-15,434.99,373.04,393.005,392.62,392.61,393.4,38561.10507861
2018-01-16,449.18,381.58,413.52,414.35,412.7,414.34,59300.30520311
2018-01-17,417.55,255.66,310.975,310.09,310.1,311.85,116330.15289609
2018-01-18,325.0,236.55,318.525,318.88,318.18,318.87,75739.81481974
2018-01-19,345.95,297.79,306.155,306.46,305.9,306.41,48650.73900771
2018-01-20,366.65,300.96,362.445,363.1,361.79,363.1,73409.88614788
2018-01-21,407.09,353.59,382.485,382.79,382.2,382.77,67513.17447271
2018-01-22,388.98,328.29,346.935,347.59,346.32,347.55,36516.76638286
2018-01-23,354.97,285.0,313.975,313.86,313.52,314.43,50693.13528427
2018-01-24,322.38,283.65,306.895,306.24,306.48,307.31,54193.88464776
2018-01-25,326.23,305.02,316.365,316.34,316.36,316.37,18256.81788092
2018-01-26,329.0,288.32,322.625,322.99,322.25,323.0,27428.32199237
2018-01-27,334.84,308.74,325.71,326.1,325.38,326.04,18192.27679536
2018-01-28,340.91,321.49,334.675,334.33,334.36,334.99,23078.34253656
2018-01-29,339.51,310.73,313.605,313.75,312.98,314.23,14030.27620472
2018-01-30,316.67,267.51,275.62,276.1,275.24,276.0,37280.41335433
2018-01-31,284.17,265.5,272.005,271.94,271.63,272.38,17361.18936345
2018-02-01,278.87,232.26,244.255,244.01,244.01,244.5,29059.22731174
2018-02-02,300.0,190.0,237.25,237.74,236.97,237.53,74173.01185806
2018-02-03,258.95,213.45,250.715,250.5,250.51,250.92,19413.90932328
2018-02-04,257.8,211.37,221.23,221.06,221.06,221.4,21201.81109883
2018-02-05,222.27,165.84,179.06,178.32,178.35,179.77,58182.52463258
2018-02-06,212.95,150.0,211.41,210.81,210.81,212.01,60704.93365172
2018-02-07,231.52,189.26,208.01,208.47,207.55,208.47,44835.76405441
2018-02-08,255.41,205.0,247.65,246.96,247.0,248.3,29350.79599907
2018-02-09,258.63,230.37,258.335,258.28,258.29,258.38,27753.30432612
2018-02-10,269.12,240.0,247.445,247.43,247.17,247.72,27905.31007028
2018-02-11,247.2,216.24,229.05,228.49,228.78,229.32,23517.643223
2018-02-12,252.39,227.07,246.935,247.0,246.52,247.35,10838.09752434
2018-02-13,248.55,228.0,232.775,232.61,232.63,232.92,12775.84586378
2018-02-14,274.0,232.91,273.42,273.84,273.01,273.83,38090.24003205
2018-02-15,299.99,261.86,299.72,299.99,299.45,299.99,32345.3719107
2018-02-16,299.99,274.63,293.065,292.88,292.88,293.25,29713.24697322
2018-02-17,330.0,289.13,320.16,320.26,320.1,320.22,36322.91622441
2018-02-18,323.17,286.2,295.7,295.4,295.0,296.4,22324.86529582
2018-02-19,317.81,291.49,313.09,312.52,312.45,313.73,17039.60893745
2018-02-20,318.89,296.17,297.765,298.62,296.91,298.62,17204.12754409
2018-02-21,330.0,280.82,303.07,303.0,302.69,303.45,56713.03013345
2018-02-22,316.6,271.47,275.39,275.68,274.86,275.92,50408.68379827
2018-02-23,293.99,262.11,278.17,277.89,277.88,278.46,33533.38365456
2018-02-24,288.6,257.49,267.095,266.67,266.75,267.44,21746.57096895
2018-02-25,278.73,260.66,275.97,276.05,275.39,276.55,9144.89239816
2018-02-26,296.69,264.81,290.155,289.96,289.69,290.62,19934.65179154
2018-02-27,308.78,284.51,301.005,300.41,300.47,301.54,22063.9038188
2018-02-28,308.0,281.3,283.625,284.91,283.26,283.99,12613.14844442
2018-03-01,314.86,281.38,313.075,312.79,312.88,313.27,16969.58584244
2018-03-02,352.7,306.09,342.11,341.15,341.61,342.61,80592.14697627
2018-03-03,373.82,341.1,350.445,350.77,350.03,350.86,80892.34940685
2018-03-04,369.4,335.0,369.15,369.4,368.9,369.4,48095.21958833
2018-03-05,379.9,355.0,373.535,373.18,373.18,373.89,49133.13876795
2018-03-06,373.07,337.45,342.785,342.63,342.64,342.93,38913.60012809
2018-03-07,362.2,315.17,335.03,334.52,334.64,335.42,78210.89497962
2018-03-08,336.0,272.45,275.815,276.12,275.51,276.12,75314.59258136
2018-03-09,281.73,239.24,280.795,281.33,280.42,281.17,115576.51646463
2018-03-10,293.54,250.52,254.4,254.78,254.13,254.67,58535.94302193
2018-03-11,286.15,241.85,278.485,278.95,278.01,278.96,48958.0690972
2018-03-12,286.52,247.75,257.745,257.05,257.48,258.01,37566.19264145
2018-03-13,266.75,243.15,247.91,247.71,247.48,248.34,49855.78450564
2018-03-14,251.28,204.76,211.59,211.4,211.4,211.78,50635.35594012
2018-03-15,224.71,195.16,211.495,211.55,211.29,211.7,58950.03177898
2018-03-16,222.0,202.02,219.445,219.46,219.24,219.65,44215.49950332
2018-03-17,220.42,191.17,198.075,197.82,197.81,198.34,31161.19841484
2018-03-18,206.79,173.42,200.385,200.07,200.12,200.65,53862.73205422
2018-03-19,222.63,199.64,211.4,211.39,211.39,211.41,42110.55737727
2018-03-20,232.6,204.81,223.425,223.22,223.24,223.61,33254.06325692
2018-03-21,235.96,211.82,216.92,217.26,216.52,217.32,34390.60550203
2018-03-22,223.45,202.12,209.065,209.22,208.83,209.3,25363.47353389
2018-03-23,215.29,196.63,209.92,209.72,209.72,210.12,26844.04349357
2018-03-24,216.5,206.59,208.12,208.54,207.77,208.47,12560.86239788
2018-03-25,213.9,201.11,211.085,210.59,210.72,211.45,12413.8611074
2018-03-26,211.64,186.82,197.51,198.0,197.46,197.56,20580.75399524
2018-03-27,198.37,182.79,190.41,190.45,190.12,190.7,23702.31007139
2018-03-28,205.11,184.56,198.285,198.34,198.12,198.45,24096.65482833
2018-03-29,200.5,173.0,181.14,181.32,181.0,181.28,39466.80131306
2018-03-30,180.87,161.11,169.605,169.65,169.56,169.65,38186.28092422
2018-03-31,182.0,168.57,179.325,179.31,179.12,179.53,15267.38717442
2018-04-01,181.88,162.86,174.575,174.58,174.49,174.66,24213.41346457
2018-04-02,180.86,172.46,175.62,175.42,175.34,175.9,12917.25334874
2018-04-03,191.49,175.34,188.64,188.48,188.48,188.8,20794.27828229
2018-04-04,189.4,167.01,168.05,168.51,167.81,168.29,22220.40456788
2018-04-05,174.3,163.5,172.7,172.55,172.62,172.78,21498.66926564
2018-04-06,175.23,161.8,162.01,162.14,161.86,162.16,14103.27754448
2018-04-07,173.92,161.1,170.945,170.88,170.73,171.16,12335.46606015
2018-04-08,174.84,167.93,173.835,173.85,173.82,173.85,7952.50385806
2018-04-09,180.17,162.2,165.185,165.43,165.03,165.34,19993.58202681
2018-04-10,167.84,163.2,164.72,164.6,164.58,164.86,8632.59800746
2018-04-11,169.84,163.61,166.715,166.71,166.71,166.72,21571.81891729
2018-04-12,196.24,165.05,188.67,188.46,188.53,188.81,52333.54044956
2018-04-13,201.74,184.43,187.12,187.21,186.98,187.26,37422.59169649
2018-04-14,198.0,186.99,192.815,192.7,192.65,192.98,11885.74117701
2018-04-15,205.0,189.42,199.995,200.0,199.99,200.0,28239.01304713
2018-04-16,203.4,188.2,192.43,192.38,192.27,192.59,19217.35320608
2018-04-17,202.49,192.65,194.11,194.2,194.02,194.2,17852.35426546
2018-04-18,233.97,194.31,229.595,229.8,229.4,229.79,78890.37615356
2018-04-19,239.5,225.0,237.44,237.44,237.29,237.59,48187.13542051
2018-04-20,269.07,235.89,266.7,266.61,266.61,266.79,42896.68294074
2018-04-21,273.73,238.1,252.365,252.51,252.12,252.61,33534.22689321
2018-04-22,283.99,248.37,272.8,273.01,272.59,273.01,33860.31893149
2018-04-23,287.86,266.74,281.685,281.92,281.44,281.93,28758.391902
2018-04-24,299.0,278.72,295.49,296.2,295.27,295.71,39668.92263026
2018-04-25,296.04,246.79,267.83,267.63,267.63,268.03,63346.13995703
2018-04-26,276.7,247.61,263.375,262.98,262.98,263.77,30310.04859179
2018-04-27,270.39,250.18,253.325,253.35,253.01,253.64,29517.65723256
2018-04-28,265.13,249.44,265.065,265.08,265.06,265.07,25619.80150445
2018-04-29,264.32,241.82,257.47,257.42,257.4,257.54,29665.67307442
2018-04-30,259.82,235.5,239.715,239.62,239.71,239.72,37803.27113267
2018-05-01,242.03,227.78,239.38,239.31,239.11,239.65,25493.08504576
2018-05-02,253.91,238.03,250.345,250.01,250.0,250.69,31743.13062683
2018-05-03,258.5,242.0,243.585,243.63,243.54,243.63,55528.83151392
2018-05-04,250.0,236.68,243.385,243.28,243.32,243.45,35026.3638932
2018-05-05,248.39,240.11,242.425,242.38,242.38,242.47,19997.45118965
2018-05-06,243.68,232.0,236.26,236.1,236.07,236.45,25300.41554117
2018-05-07,236.65,221.01,231.34,231.16,231.21,231.47,22623.76586832
2018-05-08,235.19,219.19,223.75,223.91,223.72,223.78,16579.42470999
2018-05-09,233.73,215.59,228.27,228.41,228.16,228.38,21767.28438899
2018-05-10,233.92,218.01,219.43,219.4,219.25,219.61,21374.87002541
2018-05-11,220.3,195.95,198.42,198.06,198.23,198.61,45653.66992825
2018-05-12,205.0,190.25,200.905,201.28,200.81,201.0,29329.49548821
2018-05-13,212.81,200.41,207.94,207.87,207.88,208.0,20873.56738192
2018-05-14,217.88,194.9,209.92,209.66,209.68,210.16,32247.37778667
2018-05-15,219.18,200.71,201.375,201.29,201.15,201.6,28079.8857512
2018-05-16,203.71,192.0,196.87,196.72,196.69,197.05,13789.59813779
2018-05-17,203.62,189.83,192.855,192.51,192.69,193.02,11486.89878045
2018-05-18,201.61,185.24,199.92,199.75,199.75,200.09,28628.73626003
2018-05-19,213.27,196.23,196.725,196.63,196.55,196.9,25087.44387261
2018-05-20,206.56,196.02,204.24,204.22,204.16,204.32,12358.34628736
2018-05-21,206.15,194.1,197.085,197.01,197.01,197.16,7874.98745575
2018-05-22,198.85,176.0,176.095,176.19,176.02,176.17,32000.8440747
2018-05-23,179.34,165.04,172.11,172.24,172.01,172.21,31731.42229532
2018-05-24,177.3,160.43,170.65,170.54,170.55,170.75,33895.67867588
2018-05-25,173.98,161.55,161.91,161.76,161.66,162.16,10229.9584356
2018-05-26,169.21,161.55,164.055,164.06,164.05,164.06,7005.14961919
2018-05-27,171.2,160.49,165.58,165.93,165.53,165.63,13210.33148533
2018-05-28,168.09,148.31,149.07,149.16,148.9,149.24,21350.9820859
2018-05-29,166.96,145.81,157.97,157.7,157.72,158.22,56286.64164069
2018-05-30,161.0,151.9,153.105,153.11,153.1,153.11,11248.03397633
2018-05-31,159.3,153.11,155.985,155.73,155.79,156.18,12038.73015333
2018-06-01,158.59,152.67,158.265,158.45,158.17,158.36,8947.65086007
2018-06-02,167.98,155.94,162.665,162.61,162.51,162.82,21392.31180681
2018-06-03,177.78,161.26,170.015,169.91,170.0,170.03,25349.2748001
2018-06-04,170.29,156.92,161.395,161.18,161.16,161.63,12543.57018709
2018-06-05,169.67,156.4,166.98,166.91,166.88,167.08,17239.4860893
2018-06-06,168.17,160.51,164.195,164.25,164.14,164.25,13093.64780717
2018-06-07,171.21,162.53,162.805,162.81,162.78,162.83,15666.96048776
2018-06-08,165.68,156.29,158.955,158.96,158.94,158.97,15181.00153147
2018-06-09,160.26,155.56,155.91,155.75,155.73,156.09,6691.49901191
2018-06-10,156.73,130.79,135.275,135.18,135.21,135.34,46323.79258659
2018-06-11,139.83,131.32,135.09,135.18,135.0,135.18,11634.92582019
2018-06-12,138.49,119.32,125.28,125.47,125.15,125.41,28666.40654032
2018-06-13,126.0,102.0,119.805,119.74,119.8,119.81,55364.92975615
2018-06-14,133.9,118.01,129.51,129.47,129.4,129.62,56564.62909362
2018-06-15,133.29,122.75,126.84,126.73,126.73,126.95,18259.82027504
2018-06-16,128.2,119.48,127.69,127.68,127.65,127.73,27404.09545295
2018-06-17,127.65,122.39,124.385,124.48,124.29,124.48,6650.90480033
2018-06-18,129.41,118.8,126.52,126.52,126.51,126.53,19030.7596797
2018-06-19,130.93,123.74,126.075,125.94,125.95,126.2,17171.22460645
